taxon_oid	Domain	Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID 	Genome Size   * assembled	Gene Count   * assembled
637000192	Bacteria	Finished	Five Bacteria involved in Nitrification	Nitrobacter hamburgensis X14	DOE Joint Genome Institute (JGI)	637000192	5011522	4747
650716038	Bacteria	Finished	Gallibacterium anatis UMN179	Gallibacterium anatis UMN179	University of Minnesota	650716038	2694139	2576
2515154174	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Desulfobacter curvatus DSM 3379	DOE Joint Genome Institute (JGI)	2515154174	5646235	5063
2654588029	Bacteria	Finished	Sedimenticola thiotaurini SIP-G1 genome sequencing	Sedimenticola thiotaurini SIP-G1	University of Minnesota	2654588029	3962284	3714
2751185723	Bacteria	Finished	Ketogulonicigenium robustum SPU B003 Genome sequencing	Ketogulonicigenium robustum SPU_B003	Shenyang Pharmaceutical University	2751185723	2713835	2700
2645728169	Bacteria	Permanent Draft	Above-ground endophytic microbial communities from plants in different locations in the United States	Acetobacteraceae bacterium JGI PFNR15_L19 (unscreened)	DOE Joint Genome Institute (JGI)	2645728169	111043	185
2654588185	Bacteria	Finished	Immundisolibacter cernigliae TR3.2 genome sequence	Immundisolibacter cernigliae TR3.2	University of North Carolina	2654588185	3243537	3114
2616644821	Bacteria	Permanent Draft	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera"	Maribius pelagius DSM 26893	DOE Joint Genome Institute (JGI)	2616644821	3858435	3871
2654587665	Bacteria	Finished	Wenzhouxiangella marina KCTC 42284 genome sequencing	Wenzhouxiangella marina KCTC 42284	Korea Research Institute of Bioscience and Biotechnology	2654587665	3675202	3115
2630968947	Bacteria	Finished	Frischella perrara strain:PEB0191 Genome sequencing	Frischella perrara PEB0191	University of Lausanne	2630968947	2692351	2369
2684623106	Bacteria	Finished	Aphanizomenon flos-aquae non-axenic culture and interacting bacteria	Caulobacter sp. UKL13	Oregon State University	2684623106	3501508	3312
2667527436	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase III (KMG-III): the genomes of soil and plant-associated and newly described type strains"	Pseudorhodobacter antarcticus CGMCC 1.10836	DOE Joint Genome Institute (JGI)	2667527436	3796802	3876
2576861421	Bacteria	Finished	Oligotropha carboxidovorans OM5	Oligotropha carboxidovorans OM5	Mississippi State University	2576861421	3745629	3770
2718217988	Bacteria	Finished	Allofrancisella guangzhouensis 08HL01032 Genome sequencing	Allofrancisella guangzhouensis 08HL01032	Swedish Defence Research Agency	2718217988	1661527	1586
2770939502	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase IV (KMG-IV): sequencing the most valuable type-strain genomes for metagenomic binning, comparative biology and taxonomic classification"	Thiopseudomonas denitrificans DSM 28679	DOE Joint Genome Institute (JGI)	2770939502	2832987	2642
2585427915	Bacteria	Permanent Draft	Genome sequencing of Sneathiella glossodoripedis JCM 23214	Sneathiella glossodoripedis JCM 23214	University of Tokyo	2585427915	3629390	3876
637000341	Bacteria	Finished	Wolinella succinogenes DSM 1740	Wolinella succinogenes DSM 1740	Max Planck Institute	637000341	2110355	2098
2721756049	Bacteria	Permanent Draft	"Comprehensive metagenome and single cell genome sequencing from the open ocean community of North Pacfic Subtropical Gyre, Station ALOHA"	Salinisphaeraceae bacterium JGI 01_B7 (contamination screened)	DOE Joint Genome Institute (JGI)	2721756049	361653	395
647533250	Bacteria	Permanent Draft	Gamma proteobacterium sp. NOR51-B	Gamma proteobacterium sp. NOR51-B	J. Craig Venter Institute (JCVI)	647533250	3261541	2972
650377991	Bacteria	Finished	Marinobacter adhaerens HP15	Marinobacter adhaerens HP15	LGC Genomics	650377991	4651725	4470
2687453260	Bacteria	Finished	Ramlibacter tataouinensis 5-10 Genome sequencing	Ramlibacter tataouinensis 5-10	Chung-Ang University	2687453260	4916630	4615
2513237113	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	"Budvicia aquatica DSM 5075, ATCC 35567"	DOE Joint Genome Institute (JGI)	2513237113	5670856	5130
638341141	Bacteria	Permanent Draft	Bermanella marisrubri RED65	Bermanella marisrubri RED65	J. Craig Venter Institute (JCVI)	638341141	3527084	3372
2565956517	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Andreprevotia chitinilytica DSM 18519	DOE Joint Genome Institute (JGI)	2565956517	5154741	4557
2728369464	Bacteria	Permanent Draft	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera"	Eilatimonas milleporae DSM 25217	DOE Joint Genome Institute (JGI)	2728369464	4423874	3864
2654587932	Bacteria	Permanent Draft	"Marine sediment microbial communities from White Oak River estuary, North Carolina"	Acidithiobacillales bacterium SM23_46	DOE Joint Genome Institute (JGI)	2654587932	2826034	3110
2724679642	Bacteria	Permanent Draft	Thermosulfurimonas dismutans S95 genome sequencing - Research Center of Biotechnology of RAS	Thermosulfurimonas dismutans S95	"Institute of Bioengineering, Research Center of Biotechnology of RAS"	2724679642	2119932	2210
2634166353	Bacteria	Permanent Draft	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera"	Salinihabitans flavidus DSM 27842	DOE Joint Genome Institute (JGI)	2634166353	4088599	4024
2617270766	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase III (KMG-III): the genomes of soil and plant-associated and newly described type strains"	Aquisalimonas asiatica CGMCC 1.6291	DOE Joint Genome Institute (JGI)	2617270766	4037907	3758
2718217928	Bacteria	Finished	Blastomonas spp. RAC04 genome sequencing	Blastomonas sp. RAC04	Los Alamos National Laboratory	2718217928	4403499	4168
2512047085	Bacteria	Permanent Draft	anaerobic acetone activation	Desulfococcus biacutus KMRActS	"GATC-Biotech AG, Konstanz, Germany"	2512047085	5242029	4773
2524614677	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Nisaea denitrificans DSM 18348	DOE Joint Genome Institute (JGI)	2524614677	4626718	4346
2518285616	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Brachymonas chironomi DSM 19884	DOE Joint Genome Institute (JGI)	2518285616	2509395	2450
2751185635	Bacteria	Finished	Complete genome of Candidatus Tokpelaia hoelldoblerii	Candidatus Tokpelaia hoelldoblerii Hsal	Uppsala University	2751185635	1868279	1758
2600255081	Bacteria	Permanent Draft	Alphaproteobacteria from Wang lab Huazhong Agricultural University	Haematobacter massiliensis CCUG 47968	Shanghai Majorbio Bio-pharm Technology Co.	2600255081	4128680	4022
2619619303	Bacteria	Finished	Martelella endophytica YC6887	Martelella endophytica YC6887	"Chunlab, Inc"	2619619303	4817335	4530
2609460080	Bacteria	Permanent Draft	Hyalangium minutum strain:DSM 14724 Genome sequencing	Hyalangium minutum DSM 14724	"Institute of Microbial Technology (IMTECH), Council of Scientific and Industrial Research (CSIR), Institute of Microbial Technology"	2609460080	11186183	8939
2563366624	Bacteria	Finished	Candidatus Kinetoplastibacterium crithidii (ex Angomonas deanei ATCC 30255) Genome sequencing	Candidatus Kinetoplastibacterium crithidii (ex Angomonas deanei ATCC 30255)	Laboratorio Nacional de Computacao Cientifica	2563366624	821813	787
2731957703	Bacteria	Permanent Draft	Neokomagataea thailandica NBRC 106555	Neokomagataea thailandica NBRC 106555	National Institute of Technology and Evaluation	2731957703	2483868	2357
2509276057	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	"Spirochaeta africana Z-7692, DSM 8902"	DOE Joint Genome Institute (JGI)	2509276057	3285855	2874
2506783010	Bacteria	Permanent Draft	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	"Leptonema illini 3055, DSM 21528"	DOE Joint Genome Institute (JGI)	2506783010	4522760	4277
2684622744	Bacteria	Permanent Draft	Genomes of Vavilovia formosa symbionts	Tardiphaga robiniae Vaf07	ICBFM SB RAS	2684622744	6344545	5949
2718217793	Bacteria	Finished	Genome sequencing of Psychrotrophic Bacterial Isolates from Antarctic Lake Untersee	Roseomonas gilardii U14-5	New England Biolabs	2718217793	5412463	5006
2627854058	Bacteria	Finished	Actinobacillus equuli 19392	Actinobacillus equuli 19392	University of Guelph	2627854058	2431533	2288
2531839276	Bacteria	Permanent Draft	Thauera phenylacetica B4P	Thauera phenylacetica B4P	Norwegian University of Life Sciences	2531839276	5022393	4936
2667528161	Bacteria	Permanent Draft	"Comparative analysis of microorganisms from saline springs in Andes Mountain Range, Colombia"	Caenispirillum bisanense USBA 140	DOE Joint Genome Institute (JGI)	2667528161	5275453	5017
2523533559	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Haliea salexigens DSM 19537	DOE Joint Genome Institute (JGI)	2523533559	4258722	4015
2551306651	Bacteria	Permanent Draft	Avibacterium paragallinarum 221	Avibacterium paragallinarum 221	Beijing Academy of Agriculture and Forestry Sciences	2551306651	2668385	2980
2515154091	Bacteria	Permanent Draft	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Alkalispirochaeta alkalica DSM 8900	DOE Joint Genome Institute (JGI)	2515154091	3360050	2939
2547132467	Bacteria	Finished	Paracoccus aminophilus JCM 7686 Genome sequencing	Paracoccus aminophilus JCM 7686	University of Warsaw	2547132467	4917798	4642
643692021	Bacteria	Finished	"Desulfobacterium autotrophicum HRM2, DSM 3382"	"Desulfobacterium autotrophicum HRM2, DSM 3382"	"University of Gottingen, ANRT"	643692021	5657782	5012
638341223	Bacteria	Permanent Draft	Photobacterium angustum S14	Photobacterium angustum S14	J. Craig Venter Institute (JCVI)	638341223	5101447	4751
2630968804	Bacteria	Permanent Draft	Candidatus Arcanobacter lacustris SAG sequencing	Rickettsiales bacterium SCGC AAA041-L04 (contamination screened)	Uppsala University	2630968804	822563	896
2687453294	Bacteria	Finished	Desulfovibrio indicus J2 genome sequencing	Pseudodesulfovibrio indicus J2	Universite de Bretagne Occidentale	2687453294	3966573	3684
2684623059	Bacteria	Finished	Genome sequencing of Escherichia albertii - University of Miyazaki	Escherichia albertii EC06-170	University of Miyazaki	2684623059	4657167	4513
2524614868	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Xylella fastidiosa multiplex ATCC 35871	DOE Joint Genome Institute (JGI)	2524614868	2416255	2375
2523231067	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Pleomorphomonas oryzae DSM 16300	DOE Joint Genome Institute (JGI)	2523231067	5230452	4910
637000012	Bacteria	Finished	Aromatoleum aromaticum EbN1	Aromatoleum aromaticum EbN1	Max Planck Institute	637000012	4727255	4686
2770939620	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase IV (KMG-IV): sequencing the most valuable type-strain genomes for metagenomic binning, comparative biology and taxonomic classification"	Pseudochrobactrum asaccharolyticum DSM 25619	DOE Joint Genome Institute (JGI)	2770939620	4649592	4333
2545824633	Bacteria	Finished	Proteus mirabilis BB2000 Genome sequencing	Proteus mirabilis BB2000	Harvard University	2545824633	3846754	3557
646564563	Bacteria	Finished	Rhodobacter capsulatus SB1003	Rhodobacter capsulatus SB1003	"Integrated Genomics, Institute of Molecular Genetics of the ASCR, v. v. i."	646564563	3871920	3708
2615840713	Bacteria	Permanent Draft	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera"	Litorimicrobium taeanense DSM 22007	DOE Joint Genome Institute (JGI)	2615840713	4019514	3903
2687453310	Bacteria	Finished	Genome sequencing of Asaia bogorensis NBRC 16594	Asaia bogorensis NBRC 16594	Kinki University	2687453310	3198265	2874
647533238	Bacteria	Permanent Draft	Thalassiobium sp. R2A62	Thalassobium sp. R2A62	J. Craig Venter Institute (JCVI)	647533238	3487925	3744
2718217750	Bacteria	Finished	Genomic sequencing of Bordetella species	Bordetella bronchialis AU17976	University of Michigan	2718217750	5966919	5332
2770939510	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase IV (KMG-IV): sequencing the most valuable type-strain genomes for metagenomic binning, comparative biology and taxonomic classification"	Pseudacidovorax intermedius DSM 21352	DOE Joint Genome Institute (JGI)	2770939510	5975233	5492
2597489865	Bacteria	Finished	Endosymbiont of Sitophilus oryzae	Candidatus Sodalis pierantonius SOPE	University of Utah	2597489865	4513140	5355
2576861443	Bacteria	Finished	Halyomorpha halys symbiont	Halyomorpha halys symbiont	Nihon University	2576861443	1151074	873
2639763067	Bacteria	Finished	Acidovorax avenae T10_61	Acidovorax avenae T10_61	National Agricultural Technology Institute (INTA)	2639763067	5634253	5141
2616644811	Bacteria	Permanent Draft	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera"	Solimonas aquatica DSM 25927	DOE Joint Genome Institute (JGI)	2616644811	4427055	3993
2718217838	Bacteria	Finished	Gluconobacter oxydans 1.637 genome	Gluconobacter oxydans 1.637	"Beijing Institute of Biotechnology, Beijing Genomics Institute (BGI)"	2718217838	3606417	3394
2561511209	Bacteria	Finished	Cycloclasticus zancles 7-ME Genome sequencing	Cycloclasticus zancles 7-ME	"Institute for coastal marine environment, CNR"	2561511209	2655425	2623
640069313	Bacteria	Finished	Herminiimonas arsenicoxydans ULPAs1	Herminiimonas arsenicoxydans ULPAs1	CEA Genoscope	640069313	3424307	3399
2600255014	Bacteria	Permanent Draft	Escherichia vulneris NBRC 102420	Pseudescherichia vulneris NBRC 102420	National Institute of Technology and Evaluation	2600255014	4374581	4240
2523533621	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Pseudoduganella violaceinigra DSM 15887	DOE Joint Genome Institute (JGI)	2523533621	6112269	5698
2718217809	Bacteria	Finished	Genome sequencing as part of FDA-ARGOS: dAtabase for Regulatory Grade micrObial Sequences project	Grimontia hollisae ATCC 33564	"Institute for Genome Sciences, University of Maryland School of Medicine, US Food and Drug Administration"	2718217809	3998273	3754
2599185211	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Amphritea atlantica DSM 18887	DOE Joint Genome Institute (JGI)	2599185211	4735181	4418
2597490133	Bacteria	Finished	Burkholderia sequencing - Los Alamos National Laboratory	Burkholderia multivorans DDS 15A-1	Los Alamos National Laboratory	2597490133	7281867	6596
2651870171	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase III (KMG-III): the genomes of soil and plant-associated and newly described type strains"	Rosenbergiella nectarea 8N4	DOE Joint Genome Institute (JGI)	2651870171	3294717	3346
2597490351	Bacteria	Permanent Draft	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera"	Giesbergeria anulus ATCC 35958	DOE Joint Genome Institute (JGI)	2597490351	3420562	3254
637000334	Bacteria	Finished	Vibrio fischeri ES114	Aliivibrio fischeri ES114	Integrated Genomics	637000334	4284050	3984
2627854067	Bacteria	Permanent Draft	Chelonobacter oris strain:1662 Genome sequencing	Chelonobacter oris 1662	University of Copenhagen	2627854067	2610727	2471
2770939604	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase III (KMG-III): the genomes of soil and plant-associated and newly described type strains"	Paludibacterium purpuratum CECT 8976	DOE Joint Genome Institute (JGI)	2770939604	4036026	3870
2684622649	Bacteria	Finished	Aminobacter aminovorans strain:KCTC 2477 Genome sequencing and assembly	Aminobacter aminovorans KCTC 2477	"KCTC (Korean Collection for Type Cultures), Korea Research Institute of Bioscience and Biotechnology"	2684622649	6890726	6744
2687453174	Bacteria	Finished	Dokdonella koreensis DS-123 Genome sequencing	Dokdonella koreensis DS-123	Yonsei University	2687453174	4446619	3626
